Año;Mes;Producto;Variante del producto;SKU;GENERO;COLOR;TALLA;tienda / ubicación;Cant. ordenada
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T2] SHORT PLAYA ESTAMPADO KIDS (2, PLAYUELA);SHOSUKI155T2;KIDS;Playuela;2;GRAND PLAZ;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TM] SHORT PLAYA ESTAMPADO CAB (M, PLAYUELA);SHOSUCA155TM;CAB;Playuela;M;GRAND PLAZ;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T14] SHORT PLAYA ESTAMPADO KIDS (14, TUCUPIDO);SHOSUKI156T14;KIDS;Tucupido;14;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T6] SHORT PLAYA ESTAMPADO KIDS (6, TUCUPIDO);SHOSUKI156T6;KIDS;Tucupido;6;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T12] SHORT PLAYA ESTAMPADO KIDS (12, PLAYUELA);SHOSUKI155T12;KIDS;Playuela;12;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI68T8] SHORT PLAYA KIDS (8, Verde Oliva - 160421);SHOUNKI68T8;KIDS;Verde Oliva;8;WEB;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI12T12] SHORT PLAYA KIDS (12, Azul Marino - 5102);SHOUNKI12T12;KIDS;Azul Marino;12;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA13TL] SHORT PLAYA CAB (L, Azul Rey - 194053);SHOUNCA13TL;CAB;Azul Rey;L;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI33T2] SHORT PLAYA KIDS (2, Kaki - 161105);SHOUNKI33T2;KIDS;Kaki;2;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA33TL] SHORT PLAYA CAB (L, Kaki - 161105);SHOUNCA33TL;CAB;Kaki;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA29TL] SHORT PLAYA CAB (L, Gris Azulado - 194316);SHOUNCA29TL;CAB;Gris Azulado;L;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TM] SHORT PLAYA ESTAMPADO CAB (M, SAL);SHOSUCA153TM;CAB;Sal;M;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA57TL] SHORT PLAYA CAB (L, Terracota - 161344);SHOUNCA57TL;CAB;Terracota;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI50T6] SHORT PLAYA KIDS (6, Rojo - 3392);SHOUNKI50T6;KIDS;Rojo;6;PEDIDOS;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA57TS] SHORT PLAYA CAB (S, Terracota - 161344);SHOUNCA57TS;CAB;Terracota;S;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA23TM] SHORT PLAYA CAB (M, Coral - 181649);SHOUNCA23TM;CAB;Coral;M;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T14] SHORT PLAYA ESTAMPADO KIDS (14, SAL);SHOSUKI153T14;KIDS;Sal;14;GRIETA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA33TL] SHORT PLAYA CAB (L, Kaki - 161105);SHOUNCA33TL;CAB;Kaki;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA01T2XL] SHORT PLAYA CAB (2XL, Aguamarina - 135313);SHOUNCA01T2XL;CAB;Aguamarina;2XL;GRIETA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA57TM] SHORT PLAYA CAB (M, Terracota - 161344);SHOUNCA57TM;CAB;Terracota;M;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T10] SHORT PLAYA ESTAMPADO KIDS (10, SAL);SHOSUKI153T10;KIDS;Sal;10;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T10] SHORT PLAYA ESTAMPADO KIDS (10, PLAYUELA);SHOSUKI155T10;KIDS;Playuela;10;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA57TM] SHORT PLAYA CAB (M, Terracota - 161344);SHOUNCA57TM;CAB;Terracota;M;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI54T6] SHORT PLAYA ESTAMPADO KIDS (6, ROYAL);SHOSUKI54T6;KIDS;Royal;6;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TXL] SHORT PLAYA ESTAMPADO CAB (XL, SOMBRERO);SHOSUCA154TXL;CAB;Sombrero;XL;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, TUCUPIDO);SHOSUCA156T2XL;CAB;Tucupido;2XL;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA50TL] SHORT PLAYA CAB (L, Rojo - 181660);SHOUNCA50TL;CAB;Rojo;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TS] SHORT PLAYA ESTAMPADO CAB (S, PLAYUELA);SHOSUCA155TS;CAB;Playuela;S;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T14] SHORT PLAYA ESTAMPADO KIDS (14, TUCUPIDO);SHOSUKI156T14;KIDS;Tucupido;14;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;SAMBIL VALENCIA;-1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, TUCUPIDO);SHOSUCA156T2XL;CAB;Tucupido;2XL;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI01T8] SHORT PLAYA KIDS (8, Aguamarina - 61275);SHOUNKI01T8;KIDS;Aguamarina;8;GRAND PLAZ;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA01T2XL] SHORT PLAYA CAB (2XL, Aguamarina - 135313);SHOUNCA01T2XL;CAB;Aguamarina;2XL;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, TUCUPIDO);SHOSUCA156T2XL;CAB;Tucupido;2XL;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA01TL] SHORT PLAYA CAB (L, Aguamarina - 135313);SHOUNCA01TL;CAB;Aguamarina;L;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, TUCUPIDO);SHOSUCA156T2XL;CAB;Tucupido;2XL;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI156T12] SHORT PLAYA ESTAMPADO KIDS (12, TUCUPIDO);SHOSUKI156T12;KIDS;Tucupido;12;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA33T2XL] SHORT PLAYA CAB (2XL, Kaki - 161105);SHOUNCA33T2XL;CAB;Kaki;2XL;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;SAMBIL CHACAO;-1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, TUCUPIDO);SHOSUCA156T2XL;CAB;Tucupido;2XL;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TM] SHORT PLAYA ESTAMPADO CAB (M, TUCUPIDO);SHOSUCA156TM;CAB;Tucupido;M;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T1] SHORT PLAYA ESTAMPADO KIDS (1, SAL);SHOSUKI153T1;KIDS;Sal;1;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T6] SHORT PLAYA ESTAMPADO KIDS (6, SAL);SHOSUKI153T6;KIDS;Sal;6;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;GRIETA;-1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TM] SHORT PLAYA ESTAMPADO CAB (M, SAL);SHOSUCA153TM;CAB;Sal;M;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI68T2] SHORT PLAYA KIDS (2, Verde Oliva - 160421);SHOUNKI68T2;KIDS;Verde Oliva;2;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI23T2] SHORT PLAYA KIDS (2, Coral - 181649);SHOUNKI23T2;KIDS;Coral;2;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T2] SHORT PLAYA ESTAMPADO KIDS (2, PLAYUELA);SHOSUKI155T2;KIDS;Playuela;2;GRIETA;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI01T2] SHORT PLAYA KIDS (2, Aguamarina - 61275);SHOUNKI01T2;KIDS;Aguamarina;2;GRIETA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA68TS] SHORT PLAYA CAB (S, Verde Oliva - 160421);SHOUNCA68TS;CAB;Verde Oliva;S;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA23TL] SHORT PLAYA CAB (L, Coral - 181649);SHOUNCA23TL;CAB;Coral;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA29TL] SHORT PLAYA CAB (L, Gris Azulado - 194316);SHOUNCA29TL;CAB;Gris Azulado;L;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T4] SHORT PLAYA ESTAMPADO KIDS (4, SAL);SHOSUKI153T4;KIDS;Sal;4;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;GRIETA;-1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;GRIETA;-1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA57TL] SHORT PLAYA CAB (L, Terracota - 161344);SHOUNCA57TL;CAB;Terracota;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA01TL] SHORT PLAYA CAB (L, Aguamarina - 135313);SHOUNCA01TL;CAB;Aguamarina;L;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA33TM] SHORT PLAYA CAB (M, Kaki - 161105);SHOUNCA33TM;CAB;Kaki;M;PEDIDOS;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TM] SHORT PLAYA ESTAMPADO CAB (M, PLAYUELA);SHOSUCA155TM;CAB;Playuela;M;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA23T2XL] SHORT PLAYA CAB (2XL, Coral - 181649);SHOUNCA23T2XL;CAB;Coral;2XL;PEDIDOS;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TM] SHORT PLAYA ESTAMPADO CAB (M, SAL);SHOSUCA153TM;CAB;Sal;M;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI29T12] SHORT PLAYA KIDS (12, Gris Azulado - 194316);SHOUNKI29T12;KIDS;Gris Azulado;12;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA33T2XL] SHORT PLAYA CAB (2XL, Kaki - 161105);SHOUNCA33T2XL;CAB;Kaki;2XL;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, SOMBRERO);SHOSUCA154T2XL;CAB;Sombrero;2XL;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA33TM] SHORT PLAYA CAB (M, Kaki - 161105);SHOUNCA33TM;CAB;Kaki;M;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TL] SHORT PLAYA ESTAMPADO CAB (L, SOMBRERO);SHOSUCA154TL;CAB;Sombrero;L;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T6] SHORT PLAYA ESTAMPADO KIDS (6, SOMBRERO);SHOSUKI154T6;KIDS;Sombrero;6;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TM] SHORT PLAYA ESTAMPADO CAB (M, SOMBRERO);SHOSUCA154TM;CAB;Sombrero;M;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI104T6] SHORT PLAYA ESTAMPADO KIDS (6, BLACK ABSTRACT);SHOSUKI104T6;KIDS;Black Abstract;6;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T12] SHORT PLAYA ESTAMPADO KIDS (12, PLAYUELA);SHOSUKI155T12;KIDS;Playuela;12;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154T2XL] SHORT PLAYA ESTAMPADO CAB (2XL, SOMBRERO);SHOSUCA154T2XL;CAB;Sombrero;2XL;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TM] SHORT PLAYA ESTAMPADO CAB (M, PLAYUELA);SHOSUCA155TM;CAB;Playuela;M;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;GRIETA;-1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA154TXL] SHORT PLAYA ESTAMPADO CAB (XL, SOMBRERO);SHOSUCA154TXL;CAB;Sombrero;XL;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TM] SHORT PLAYA ESTAMPADO CAB (M, SAL);SHOSUCA153TM;CAB;Sal;M;SAMBIL VALENCIA;-1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA23TM] SHORT PLAYA CAB (M, Coral - 181649);SHOUNCA23TM;CAB;Coral;M;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI23T4] SHORT PLAYA KIDS (4, Coral - 181649);SHOUNKI23T4;KIDS;Coral;4;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI57T14] SHORT PLAYA KIDS (14, Terracota - 161344);SHOUNKI57T14;KIDS;Terracota;14;GRIETA;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI13T2] SHORT PLAYA KIDS (2, Azul Rey - 50122);SHOUNKI13T2;KIDS;Azul Rey;2;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T10] SHORT PLAYA ESTAMPADO KIDS (10, PLAYUELA);SHOSUKI155T10;KIDS;Playuela;10;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T12] SHORT PLAYA ESTAMPADO KIDS (12, SAL);SHOSUKI153T12;KIDS;Sal;12;GRIETA;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI13T12] SHORT PLAYA KIDS (12, Azul Rey - 50122);SHOUNKI13T12;KIDS;Azul Rey;12;GRIETA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA68TM] SHORT PLAYA CAB (M, Verde Oliva - 160421);SHOUNCA68TM;CAB;Verde Oliva;M;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TM] SHORT PLAYA ESTAMPADO CAB (M, SAL);SHOSUCA153TM;CAB;Sal;M;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA68TM] SHORT PLAYA CAB (M, Verde Oliva - 160421);SHOUNCA68TM;CAB;Verde Oliva;M;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T14] SHORT PLAYA ESTAMPADO KIDS (14, PLAYUELA);SHOSUKI155T14;KIDS;Playuela;14;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T14] SHORT PLAYA ESTAMPADO KIDS (14, PLAYUELA);SHOSUKI155T14;KIDS;Playuela;14;GRAND PLAZ;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI01T12] SHORT PLAYA KIDS (12, Aguamarina - 61275);SHOUNKI01T12;KIDS;Aguamarina;12;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI154T14] SHORT PLAYA ESTAMPADO KIDS (14, SOMBRERO);SHOSUKI154T14;KIDS;Sombrero;14;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TS] SHORT PLAYA ESTAMPADO CAB (S, SAL);SHOSUCA153TS;CAB;Sal;S;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA33TS] SHORT PLAYA CAB (S, Kaki - 161105);SHOUNCA33TS;CAB;Kaki;S;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;GRIETA;1
2025;OCTUBRE;SHORT PLAYA KIDS;[SHOUNKI01T2] SHORT PLAYA KIDS (2, Aguamarina - 61275);SHOUNKI01T2;KIDS;Aguamarina;2;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA13TL] SHORT PLAYA CAB (L, Azul Rey - 194053);SHOUNCA13TL;CAB;Azul Rey;L;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA01TL] SHORT PLAYA CAB (L, Aguamarina - 135313);SHOUNCA01TL;CAB;Aguamarina;L;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI155T1] SHORT PLAYA ESTAMPADO KIDS (1, PLAYUELA);SHOSUKI155T1;KIDS;Playuela;1;CERRO VERDE;1
2025;OCTUBRE;SHORT PLAYA CAB;[SHOUNCA57TS] SHORT PLAYA CAB (S, Terracota - 161344);SHOUNCA57TS;CAB;Terracota;S;GRIETA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA155TL] SHORT PLAYA ESTAMPADO CAB (L, PLAYUELA);SHOSUCA155TL;CAB;Playuela;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TL] SHORT PLAYA ESTAMPADO CAB (L, TUCUPIDO);SHOSUCA156TL;CAB;Tucupido;L;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TM] SHORT PLAYA ESTAMPADO CAB (M, SAL);SHOSUCA153TM;CAB;Sal;M;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI104T2] SHORT PLAYA ESTAMPADO KIDS (2, BLACK ABSTRACT);SHOSUKI104T2;KIDS;Black Abstract;2;SAMBIL VALENCIA;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA156TXL] SHORT PLAYA ESTAMPADO CAB (XL, TUCUPIDO);SHOSUCA156TXL;CAB;Tucupido;XL;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO CAB;[SHOSUCA153TL] SHORT PLAYA ESTAMPADO CAB (L, SAL);SHOSUCA153TL;CAB;Sal;L;SAMBIL CHACAO;1
2025;OCTUBRE;SHORT PLAYA ESTAMPADO KIDS;[SHOSUKI153T4] SHORT PLAYA ESTAMPADO KIDS (4, SAL);SHOSUKI153T4;KIDS;Sal;4;CERRO VERDE;1
