Año;Mes;Producto;Variante del producto;SKU;GENERO;COLOR;TALLA;tienda / ubicación;Cant. ordenada
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TM] CUADRO JACKET 2.0 DAMA (M, BLANCO);JAPDA16TM;DAMA;Blanco;M;WEB;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI01T2] CUADRO JACKET 2.0 KIDS (2, AGUAMARINA);JAPKI01T2;KIDS;Aguamarina;2;GRAND PLAZ;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TS] CUADRO JACKET 2.0 CAB (S, NEGRO);JAPCA43TS;CAB;Negro;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TS] CUADRO JACKET 2.0 CAB (S, AZUL POLO);JAPCA162TS;CAB;Azul Polo;S;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TS] CUADRO JACKET 2.0 CAB (S, AZUL POLO);JAPCA162TS;CAB;Azul Polo;S;CERRO VERDE;-1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TS] CUADRO JACKET 2.0 CAB (S, AZUL POLO);JAPCA162TS;CAB;Azul Polo;S;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TS] CUADRO JACKET 2.0 CAB (S, VERDE MILITAR);JAPCA66TS;CAB;Verde Militar;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TM] CUADRO JACKET 2.0 CAB (M, VERDE MILITAR);JAPCA66TM;CAB;Verde Militar;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TL] CUADRO JACKET 2.0 CAB (L, VERDE MILITAR);JAPCA66TL;CAB;Verde Militar;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA01TL] CUADRO JACKET 2.0 DAMA (L, AGUAMARINA);JAPDA01TL;DAMA;Aguamarina;L;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI35T4] CUADRO JACKET 2.0 KIDS (4, MAGENTA);JAPKI35T4;KIDS;Magenta;4;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TM] CUADRO JACKET 2.0 CAB (M, BLANCO);JAPCA16TM;CAB;Blanco;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16T2XL] CUADRO JACKET 2.0 CAB (2XL, BLANCO);JAPCA16T2XL;CAB;Blanco;2XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43T2XL] CUADRO JACKET 2.0 CAB (2XL, NEGRO);JAPCA43T2XL;CAB;Negro;2XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TM] CUADRO JACKET 2.0 CAB (M, VERDE MILITAR);JAPCA66TM;CAB;Verde Militar;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA35TXS] CUADRO JACKET 2.0 DAMA (XS, MAGENTA);JAPDA35TXS;DAMA;Magenta;XS;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TXL] CUADRO JACKET 2.0 CAB (XL, VERDE MILITAR);JAPCA66TXL;CAB;Verde Militar;XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;GRIETA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TM] CUADRO JACKET 2.0 CAB (M, BLANCO);JAPCA16TM;CAB;Blanco;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TXL] CUADRO JACKET 2.0 CAB (XL, BLANCO);JAPCA16TXL;CAB;Blanco;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA35TS] CUADRO JACKET 2.0 DAMA (S, MAGENTA);JAPDA35TS;DAMA;Magenta;S;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI35T10] CUADRO JACKET 2.0 KIDS (10, MAGENTA);JAPKI35T10;KIDS;Magenta;10;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TL] CUADRO JACKET 2.0 DAMA (L, BLANCO);JAPDA16TL;DAMA;Blanco;L;GRIETA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TL] CUADRO JACKET 2.0 CAB (L, BLANCO);JAPCA16TL;CAB;Blanco;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TS] CUADRO JACKET 2.0 CAB (S, AZUL POLO);JAPCA162TS;CAB;Azul Polo;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;CERRO VERDE;-1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TL] CUADRO JACKET 2.0 DAMA (L, NEGRO);JAPDA43TL;DAMA;Negro;L;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TS] CUADRO JACKET 2.0 DAMA (S, NEGRO);JAPDA43TS;DAMA;Negro;S;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI35T10] CUADRO JACKET 2.0 KIDS (10, MAGENTA);JAPKI35T10;KIDS;Magenta;10;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TS] CUADRO JACKET 2.0 CAB (S, NEGRO);JAPCA43TS;CAB;Negro;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA01TS] CUADRO JACKET 2.0 DAMA (S, AGUAMARINA);JAPDA01TS;DAMA;Aguamarina;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA162TS] CUADRO JACKET 2.0 DAMA (S, AZUL POLO);JAPDA162TS;DAMA;Azul Polo;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI43T8] CUADRO JACKET 2.0 KIDS (8, NEGRO);JAPKI43T8;KIDS;Negro;8;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TXL] CUADRO JACKET 2.0 CAB (XL, BLANCO);JAPCA16TXL;CAB;Blanco;XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI43T6] CUADRO JACKET 2.0 KIDS (6, NEGRO);JAPKI43T6;KIDS;Negro;6;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA01TM] CUADRO JACKET 2.0 DAMA (M, AGUAMARINA);JAPDA01TM;DAMA;Aguamarina;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA66TM] CUADRO JACKET 2.0 DAMA (M, VERDE MILITAR);JAPDA66TM;DAMA;Verde Militar;M;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA35TS] CUADRO JACKET 2.0 DAMA (S, MAGENTA);JAPDA35TS;DAMA;Magenta;S;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TL] CUADRO JACKET 2.0 DAMA (L, NEGRO);JAPDA43TL;DAMA;Negro;L;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TL] CUADRO JACKET 2.0 DAMA (L, BLANCO);JAPDA16TL;DAMA;Blanco;L;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66T2XL] CUADRO JACKET 2.0 CAB (2XL, VERDE MILITAR);JAPCA66T2XL;CAB;Verde Militar;2XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA162TL] CUADRO JACKET 2.0 DAMA (L, AZUL POLO);JAPDA162TL;DAMA;Azul Polo;L;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TL] CUADRO JACKET 2.0 DAMA (L, BLANCO);JAPDA16TL;DAMA;Blanco;L;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TM] CUADRO JACKET 2.0 CAB (M, BLANCO);JAPCA16TM;CAB;Blanco;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI43T4] CUADRO JACKET 2.0 KIDS (4, NEGRO);JAPKI43T4;KIDS;Negro;4;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TXS] CUADRO JACKET 2.0 DAMA (XS, BLANCO);JAPDA16TXS;DAMA;Blanco;XS;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TM] CUADRO JACKET 2.0 CAB (M, BLANCO);JAPCA16TM;CAB;Blanco;M;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA35TXS] CUADRO JACKET 2.0 DAMA (XS, MAGENTA);JAPDA35TXS;DAMA;Magenta;XS;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI01T2] CUADRO JACKET 2.0 KIDS (2, AGUAMARINA);JAPKI01T2;KIDS;Aguamarina;2;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TXL] CUADRO JACKET 2.0 DAMA (XL, NEGRO);JAPDA43TXL;DAMA;Negro;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TS] CUADRO JACKET 2.0 CAB (S, NEGRO);JAPCA43TS;CAB;Negro;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA35TS] CUADRO JACKET 2.0 DAMA (S, MAGENTA);JAPDA35TS;DAMA;Magenta;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;GRIETA;2
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA66TS] CUADRO JACKET 2.0 DAMA (S, VERDE MILITAR);JAPDA66TS;DAMA;Verde Militar;S;GRIETA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TL] CUADRO JACKET 2.0 CAB (L, VERDE MILITAR);JAPCA66TL;CAB;Verde Militar;L;GRIETA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TM] CUADRO JACKET 2.0 DAMA (M, NEGRO);JAPDA43TM;DAMA;Negro;M;GRIETA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;GRIETA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA162TS] CUADRO JACKET 2.0 DAMA (S, AZUL POLO);JAPDA162TS;DAMA;Azul Polo;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162T2XL] CUADRO JACKET 2.0 CAB (2XL, AZUL POLO);JAPCA162T2XL;CAB;Azul Polo;2XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TS] CUADRO JACKET 2.0 CAB (S, BLANCO);JAPCA16TS;CAB;Blanco;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TXL] CUADRO JACKET 2.0 CAB (XL, AZUL POLO);JAPCA162TXL;CAB;Azul Polo;XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TL] CUADRO JACKET 2.0 CAB (L, AZUL POLO);JAPCA162TL;CAB;Azul Polo;L;CERRO VERDE;3
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;CERRO VERDE;2
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA35TXS] CUADRO JACKET 2.0 DAMA (XS, MAGENTA);JAPDA35TXS;DAMA;Magenta;XS;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA35TXS] CUADRO JACKET 2.0 DAMA (XS, MAGENTA);JAPDA35TXS;DAMA;Magenta;XS;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI35T8] CUADRO JACKET 2.0 KIDS (8, MAGENTA);JAPKI35T8;KIDS;Magenta;8;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA01TS] CUADRO JACKET 2.0 DAMA (S, AGUAMARINA);JAPDA01TS;DAMA;Aguamarina;S;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TL] CUADRO JACKET 2.0 CAB (L, NEGRO);JAPCA43TL;CAB;Negro;L;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA162TM] CUADRO JACKET 2.0 DAMA (M, AZUL POLO);JAPDA162TM;DAMA;Azul Polo;M;GRIETA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA162TS] CUADRO JACKET 2.0 DAMA (S, AZUL POLO);JAPDA162TS;DAMA;Azul Polo;S;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66T2XL] CUADRO JACKET 2.0 CAB (2XL, VERDE MILITAR);JAPCA66T2XL;CAB;Verde Militar;2XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43T2XL] CUADRO JACKET 2.0 CAB (2XL, NEGRO);JAPCA43T2XL;CAB;Negro;2XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TM] CUADRO JACKET 2.0 CAB (M, VERDE MILITAR);JAPCA66TM;CAB;Verde Militar;M;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162T2XL] CUADRO JACKET 2.0 CAB (2XL, AZUL POLO);JAPCA162T2XL;CAB;Azul Polo;2XL;CERRO VERDE;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI162T10] CUADRO JACKET 2.0 KIDS (10, AZUL POLO);JAPKI162T10;KIDS;Azul Polo;10;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TXL] CUADRO JACKET 2.0 CAB (XL, AZUL POLO);JAPCA162TXL;CAB;Azul Polo;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TXS] CUADRO JACKET 2.0 DAMA (XS, BLANCO);JAPDA16TXS;DAMA;Blanco;XS;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI43T8] CUADRO JACKET 2.0 KIDS (8, NEGRO);JAPKI43T8;KIDS;Negro;8;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA66TXL] CUADRO JACKET 2.0 DAMA (XL, VERDE MILITAR);JAPDA66TXL;DAMA;Verde Militar;XL;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA16TL] CUADRO JACKET 2.0 CAB (L, BLANCO);JAPCA16TL;CAB;Blanco;L;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA66TS] CUADRO JACKET 2.0 DAMA (S, VERDE MILITAR);JAPDA66TS;DAMA;Verde Militar;S;SAMBIL VALENCIA;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66T2XL] CUADRO JACKET 2.0 CAB (2XL, VERDE MILITAR);JAPCA66T2XL;CAB;Verde Militar;2XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA66TL] CUADRO JACKET 2.0 CAB (L, VERDE MILITAR);JAPCA66TL;CAB;Verde Militar;L;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA35TS] CUADRO JACKET 2.0 DAMA (S, MAGENTA);JAPDA35TS;DAMA;Magenta;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA01TM] CUADRO JACKET 2.0 DAMA (M, AGUAMARINA);JAPDA01TM;DAMA;Aguamarina;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA01TS] CUADRO JACKET 2.0 DAMA (S, AGUAMARINA);JAPDA01TS;DAMA;Aguamarina;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA16TS] CUADRO JACKET 2.0 DAMA (S, BLANCO);JAPDA16TS;DAMA;Blanco;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TS] CUADRO JACKET 2.0 CAB (S, AZUL POLO);JAPCA162TS;CAB;Azul Polo;S;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL CHACAO;-1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI43T6] CUADRO JACKET 2.0 KIDS (6, NEGRO);JAPKI43T6;KIDS;Negro;6;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TXL] CUADRO JACKET 2.0 CAB (XL, AZUL POLO);JAPCA162TXL;CAB;Azul Polo;XL;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 KIDS;[JAPKI43T2] CUADRO JACKET 2.0 KIDS (2, NEGRO);JAPKI43T2;KIDS;Negro;2;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 DAMA;[JAPDA43TXS] CUADRO JACKET 2.0 DAMA (XS, NEGRO);JAPDA43TXS;DAMA;Negro;XS;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TM] CUADRO JACKET 2.0 CAB (M, NEGRO);JAPCA43TM;CAB;Negro;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA162TM] CUADRO JACKET 2.0 CAB (M, AZUL POLO);JAPCA162TM;CAB;Azul Polo;M;SAMBIL CHACAO;1
2025;DICIEMBRE;CUADRO JACKET 2.0 CAB;[JAPCA43TXL] CUADRO JACKET 2.0 CAB (XL, NEGRO);JAPCA43TXL;CAB;Negro;XL;SAMBIL CHACAO;1
